0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.1904708723611417,0.12038096728641084,0.16835475342814407,0.04914552327831751,0.02709614335699668,-0.08432233388756168,0.0756681476731409,-0.026742330810686665,-0.10080803672302598,-0.06185453208222805,-0.055059536052194165,-0.0016920765832731735,0.0013961176514700937,-0.05225064404057584,-0.09077252749647091,0.13619419282726164,-0.0017671220336406192,0.13232662396579778,0.005401486232298875,-0.001779979574674513,-0.007709112966291608,0.09457492070251204,-0.04420359538507265,0.02084810550344631,-0.09985827485606057,-0.0509984496994317,-0.03281713135140559,-0.014482696571790129,0.016089648176710238,0.017968371208904786,0.07023959572841203,0.018024720896326882,-0.0844856425537197,-0.06729160049491544,0.03819256011474574,-0.0012327239651207023,-0.02574550718040603,0.03342900614824569,0.11284760649292017,0.02465716369522203,0.003288787099070406,0.06335288943731167,-0.06689373151739651,-0.03638905136933816,0.015232917427349727,0.01833622455368539,-0.003418060707907746,-0.008109950408040037,-0.033605309074463525,0.006322541476335151
-0.0946614655198791,-0.05972752505422343,-0.06914477356152879,-0.0025650949516408694,-0.20391096259815972,0.0008106963093443228,0.08760520405918304,0.03808851764908561,0.21325796213185677,0.040066023803143905,-0.14697136972452574,-0.05043031675079457,0.013546692935599847,0.01686534511635346,-0.009484679380559649,-0.12556030599576468,-0.011048775253506112,0.01090607410325568,0.005102873351631044,0.14367043500302004,-0.033627999668404414,-0.0574365737341976,-0.009996962280395743,-0.008692567973105574,0.13434568964719576,-0.05495244659231669,-0.02962402146291293,-0.01284625236555558,-0.07405722281633717,-0.0492826088789948,-0.0020297682324687868,0.06112941337882062,-0.005890759330014345,-0.024811678043711437,-0.03038182497363953,0.02492005170061909,-0.0327451376098991,-0.001370118511477483,0.004579189443693989,-0.00867317278715347,0.003997088186729092,0.004800157973210085,0.0011769248865610735,0.008845197986123397,-0.015375170604095394,-0.005809421381326977,0.05748872058580444,-0.024038659559879397,-0.009119759368563424,-0.0035932689883017357
-0.09456281354164758,-0.029675055086119173,0.1528084188649589,0.04961718340135472,-0.1596717098777039,0.13004987961189549,-0.07185567820889843,0.015811309657437957,-0.12047641848524933,0.021547584686029957,0.06546324116956606,-0.012905726397934858,0.0944915009651148,-0.020110615687556878,0.05444606351719685,0.025346148607018015,-0.08938821003799437,0.12771548536408112,-0.08481466081908541,-0.06574372719604132,0.07757265949140693,-0.04046280262145312,0.04303755108188331,0.020921435024435348,-0.06052253052280189,0.10629984039786224,-0.037381029184839674,-0.03815329676069851,0.012077837325246995,-0.03179213213799946,0.04427025026388478,-0.012885756565299465,-0.056062810319224034,-0.016618897329638463,0.021473153106414386,-0.10848262237172544,0.029280325028678094,-0.023845670878210334,-0.04811534536780128,0.026526853807089103,0.06352937167565906,0.07927577810010919,-0.0257915876661117,0.029524647450677365,0.004116231545600385,0.012933392045180271,0.010021461266703016,0.009030315505816507,0.010707918271938762,0.0007782050793184274
-0.07289908646793841,0.15614181836298197,0.07355915188599058,0.12928883776631972,-0.05449725681100538,-0.1796613514914017,-0.02763197758628928,0.0563042149452045,0.04112845553116579,0.09520346004785729,0.17362190152900234,0.0007354556643650893,0.06771170601927257,-0.138241860473707,0.05423185300813357,-0.0450101871231923,0.003197330542191351,-0.04545113776197648,0.06062310961549744,0.07124341345823285,-0.05764716403474352,-0.06120751532440988,-0.004601210709668678,-0.012225230716143811,-0.008652220345253755,-0.015033897775283682,-0.023913531130066966,-0.04038434196243994,-0.011161314581575972,-0.04000024651800164,0.004966929258914971,-0.032312662641289666,-0.014791485718503913,-0.0017072528620314179,-0.01440201286807578,0.03585294279165036,0.003043535931406551,-0.07122953651252362,0.010451843705107475,0.03321862448744321,-0.013671362206642938,-0.017454865578180573,0.0025116523295370128,0.002094438489607468,-0.022954723272346114,-0.03802905553939999,-0.021554041974753912,0.01865749015410381,-0.017880464674854477,0.004229709095394392
-0.09322997362254477,-0.0962605697426852,-0.1081372850298647,3.160451495976815e-05,0.01935896396835043,0.006988181998493393,-0.16858171575574754,0.05960511106965026,-0.021408502590210213,0.00392863324158855,-0.07815351418911304,-0.026045297225505387,-0.06253358305478397,-0.052643438841077195,-0.1039999450165704,-0.025731393185194434,0.05363709669455797,0.011728481573738344,-0.020049539334679546,0.024378314521386134,0.16470313210154974,-0.024260575228569226,0.1167228990043965,-0.034006007546663726,0.11954580667951036,-0.06356306199223394,0.009096598108292078,0.032989091498753904,-0.023426246037224548,-0.009386819792958889,0.014122251836416116,0.046868768524604414,-0.06362338647352024,-0.04701174069210994,-0.08435689195936265,-0.011693100686244755,0.004253068918252599,0.037908102733253145,-0.008496243725379668,-0.024056777068958972,0.03032108689007226,-0.026313192826674676,-0.058036535561337574,0.01677849479886139,-0.003808349023968604,-0.001172276415435553,-0.04118835155850362,0.0008814791437504145,-0.012612484517321656,-0.0034341818557398103
-0.10091779789177123,-0.10944341763010326,0.15222798218799807,-0.08170949689984314,0.10749429277634245,-0.07248319169347935,0.1624086930227745,0.03597885375805541,0.0334627724578622,-0.027776755925062277,0.11492793477056247,-0.06600788720936526,-0.029536421296226672,-0.1582742203601883,-0.062183691554754214,-0.05361484516485904,-0.0701880567493647,0.1144381030995298,-0.04257590850603376,-0.04655195893194526,0.013984775080615663,0.017310200218920956,-0.0031815532298586384,-0.0394551357661711,0.00897247185218917,0.07372579257294382,-0.017528317583523904,-0.06011533937530074,-0.018956804076201185,-0.05538035332364243,-0.002435346740568934,-0.045073691937983336,-0.002540735203987395,0.009184597303540598,0.027998365644978616,-0.019665099371435145,-0.02396144878701889,-0.030471864759330135,0.002201421078741019,0.007024810526580534,-0.02882298873043162,-0.019126867982421566,-0.021232433312012713,-0.02423462215185857,0.005343887235898655,0.0032571172807261926,0.00018445102757875175,-0.006784907409011189,0.005240002020583109,0.011139570318895307
-0.09207297320939639,0.165707635362085,-0.09001451139870323,0.17809142219961088,0.0721701622882945,0.12477339422081073,0.0625324344468042,-0.1021399501839359,0.0779838599349787,-0.028906281630843758,-0.1225406017609784,-0.01899637022728891,0.0956612453696887,0.09009606987467395,-0.002988096615361353,-0.02213990761568638,0.0378140827573989,0.04908443810803361,0.09433264014778091,-0.10974650538695002,-0.026016970681471335,0.08688958952870322,0.1268939799232433,-0.10745121828537102,-0.0589574811786586,0.01983794721692157,0.08665528479243235,-0.0403976048281572,0.025858945719173507,-0.009635002622602789,0.02685839950841397,-0.01668183157284717,-0.08498100683424265,0.0012422560476770365,0.01015984778839327,-0.03734676554983518,0.010677557700003618,-0.003549875816265447,-0.009418787844248643,-0.04032248403408673,-0.005253356106218224,-0.03182506551041727,0.017324004124671593,0.01393321063904957,0.01474826279309989,0.06196244584560949,0.07859376317279329,0.037955446609225174,-0.027402474717483173,-0.0023050461575196204
-0.12248197378612427,-0.10359893999203856,0.016820720774332956,-0.046476453245840384,-0.05844451475182578,-0.11522090914303333,-0.05798165513454454,0.016691920088200564,0.02670199457381822,-0.08075318572648993,0.05805222866912658,-0.09675432396553593,0.16892925308023643,0.16709176806396708,0.04415101412687581,0.033774277083170295,-0.10982492103017741,0.06680922391073947,-0.08396080094387971,-0.04018704704455634,-0.014868910026802379,-0.06330378372343862,0.14637504666297294,-0.0022817355479439875,0.10363328043047791,-0.030620895966330754,0.01469841899658723,0.014307328763863664,-0.03186948714933659,-0.02179039559755423,0.025040256878945778,0.022956301878408213,0.024559686591234295,-0.04933129154169827,0.04064635989862236,-0.0006432663332542228,0.06455821577077556,-0.014761533354352617,0.004329451500019239,-0.015427756854408725,0.004487873065904692,-0.0059710866008585335,0.01386485081294515,-0.03353394206381263,-0.0198444171956407,-0.018812030724552325,0.0023095226495093227,0.014781314193799962,-0.0004090201193780209,0.0035969875622214476
-0.10320818438810905,-0.04930099082467928,0.08194748043666304,-0.15588822231464383,-0.16075913836909442,0.04573572561355386,0.060457501204432995,-0.009293380473898542,0.13024049555469125,0.07288183289691222,0.028295256348640392,-0.14188944661351732,0.1848840621592565,0.024840677180695554,0.13893979167028372,-0.0025900096765991126,-0.040191408292656675,-0.01873556266216244,-0.09826136185068735,-0.0365955482789551,-0.028510524592860076,0.006460059912030955,-0.0654454619681595,0.01220382936032882,0.03860521805403953,0.0187621833929762,-0.03981905373094073,-0.06558869896548375,-0.019717279329112207,0.06914522954550073,-0.10834467756536974,0.012286481124432827,0.06361701506003566,-0.012251325374034446,0.00911406205431296,-0.003300256254484687,0.026179473243763088,0.0255782627650974,0.009370991626913999,-0.029682184489506297,0.007046812574052493,-0.007932756451083926,0.011725469831223743,-0.014358317573454384,-0.006062842903808077,0.011852777243641538,0.012056263485794578,-0.014014132958802923,-0.02437550058634397,-0.0014189892954668028
-0.10054574480623886,-0.08033506801806103,-0.1640171533786256,0.04955969822033675,0.17492737641316616,0.03374873849739129,-0.020076505036408353,-0.03227188070230563,-0.029085257566935727,0.09342853771209582,-0.06252330907231672,0.09043459139207516,0.048301439025956405,0.038702126816099205,0.1301500265200265,0.038351932694781585,-0.06183419165132841,-0.016055605149661877,-0.07512513443129316,-0.06948836191255549,-0.00026912791709177587,0.015068956691697845,-0.06305082481862449,-0.07684022189563487,0.03249309442612872,0.026159510831682657,-0.012180687285634366,-0.021236731933146687,0.018619982054384525,0.03287656308154526,0.1252989721554514,0.0311010029631323,0.08140941372135899,-0.0162530630142007,0.05456168687587027,0.010892791386687762,0.011203445526038601,-0.0018062573015380449,-0.023290821963035564,0.010668916188478907,0.003815449774873427,-0.024359995652598262,-0.052026263199264434,0.03539798858503589,0.012196053891595128,0.03862985621881644,-0.028343214915440288,0.013428090131482651,-0.0067576778461785605,-0.0002067962817945525
